id,gloss,replacement,stem,part_of_speech,speaker_id,utterance_id,token_order,corpus_id,transcript_id,speaker_code,speaker_name,speaker_role,target_child_id,target_child_age,target_child_name,target_child_sex,utterance_type,collection_id,collection_name,english,prefix,suffix,num_morphemes,language,corpus_name,clitic
3835198,going,,go,part,2949,971171,2,36,3289,CHI,Adam,Target_Child,2949,35.42783219367954,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3835276,going,,go,part,2949,971174,6,36,3295,CHI,Adam,Target_Child,2949,38.29647426025175,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3835381,go,,go,v,2949,971223,3,36,3295,CHI,Adam,Target_Child,2949,38.29647426025175,Adam,male,trail off,3,Eng-NA,,,,1,eng,Brown,
3835431,go,,go,v,2949,971243,3,36,3282,CHI,Adam,Target_Child,2949,32.033511981765535,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3835453,go,,go,v,2949,971257,2,36,3288,CHI,Adam,Target_Child,2949,34.986344688802646,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3835557,go,,go,v,2949,971292,1,36,3282,CHI,Adam,Target_Child,2949,32.033511981765535,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3835564,go,,go,v,2949,971279,5,36,3280,CHI,Adam,Target_Child,2949,31.033491447462985,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3835586,go,,go,v,2949,971292,3,36,3282,CHI,Adam,Target_Child,2949,32.033511981765535,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3835668,go,,go,v,2949,971324,3,36,3282,CHI,Adam,Target_Child,2949,32.033511981765535,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3835709,go,,go,v,2949,971348,1,36,3280,CHI,Adam,Target_Child,2949,31.033491447462985,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3835761,go,,go,v,2949,971358,2,36,3286,CHI,Adam,Target_Child,2949,34.0664079344545,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3835772,go,,go,v,2949,971349,4,36,3289,CHI,Adam,Target_Child,2949,35.42783219367954,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3835864,go,,go,v,2949,971378,5,36,3286,CHI,Adam,Target_Child,2949,34.0664079344545,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3836022,go,,go,v,2949,971444,1,36,3286,CHI,Adam,Target_Child,2949,34.0664079344545,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3836122,going,,go,n:gerund,2949,971474,2,36,3292,CHI,Adam,Target_Child,2949,36.822111336988435,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3836125,go,,go,v,2949,971472,3,36,3274,CHI,Adam,Target_Child,2949,28.099139612723054,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3836266,go,,go,v,2949,971528,2,36,3292,CHI,Adam,Target_Child,2949,36.822111336988435,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3836307,go,,go,v,2949,971534,4,36,3278,CHI,Adam,Target_Child,2949,30.099180681328157,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3836375,go,,go,v,2949,971553,4,36,3291,CHI,Adam,Target_Child,2949,36.36214295981437,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3836437,going,,go,part,2949,971587,2,36,3293,CHI,Adam,Target_Child,2949,37.2964537259492,Adam,male,trail off,3,Eng-NA,,,PRESP,2,eng,Brown,
3836481,going,,go,n:gerund,2949,971597,2,36,3292,CHI,Adam,Target_Child,2949,36.822111336988435,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3836534,go,,go,v,2949,971606,2,36,3278,CHI,Adam,Target_Child,2949,30.099180681328157,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3836614,go,,go,v,2949,971648,2,36,3278,CHI,Adam,Target_Child,2949,30.099180681328157,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3836627,going,,go,n:gerund,2949,971655,2,36,3292,CHI,Adam,Target_Child,2949,36.822111336988435,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3836702,go,,go,v,2949,971678,2,36,3289,CHI,Adam,Target_Child,2949,35.42783219367954,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3836717,go,,go,v,2949,971675,2,36,3280,CHI,Adam,Target_Child,2949,31.033491447462985,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3836726,go,,go,v,2949,971672,4,36,3293,CHI,Adam,Target_Child,2949,37.2964537259492,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3836728,going,,go,n:gerund,2949,971686,2,36,3292,CHI,Adam,Target_Child,2949,36.822111336988435,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3836807,go,,go,v,2949,971714,2,36,3278,CHI,Adam,Target_Child,2949,30.099180681328157,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3836814,go,,go,v,2949,971702,4,36,3293,CHI,Adam,Target_Child,2949,37.2964537259492,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3837008,go,,go,v,2949,971780,1,36,3285,CHI,Adam,Target_Child,2949,33.592065545493746,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3837028,go,,go,v,2949,971782,2,36,3278,CHI,Adam,Target_Child,2949,30.099180681328157,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3837283,going,,go,part,2949,971858,2,36,3288,CHI,Adam,Target_Child,2949,34.986344688802646,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3837370,go,,go,v,2949,971890,1,36,3283,CHI,Adam,Target_Child,2949,32.52633524302347,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3837399,going,,go,part,2949,971873,6,36,3290,CHI,Adam,Target_Child,2949,35.920655454937474,Adam,male,question,3,Eng-NA,,,PRESP,2,eng,Brown,
3837471,go,,go,v,2949,971927,1,36,3278,CHI,Adam,Target_Child,2949,30.099180681328157,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3837486,go,,go,v,2949,971927,2,36,3278,CHI,Adam,Target_Child,2949,30.099180681328157,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3837503,go,,go,v,2949,971927,3,36,3278,CHI,Adam,Target_Child,2949,30.099180681328157,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3837520,go,,go,v,2949,971927,4,36,3278,CHI,Adam,Target_Child,2949,30.099180681328157,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3837561,go,,go,v,2949,971953,1,36,3282,CHI,Adam,Target_Child,2949,32.033511981765535,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3837591,go,,go,v,2949,971953,3,36,3282,CHI,Adam,Target_Child,2949,32.033511981765535,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3837639,went,,go,v,2949,971967,3,36,3295,CHI,Adam,Target_Child,2949,38.29647426025175,Adam,male,declarative,3,Eng-NA,,,PAST,2,eng,Brown,
3837653,going,,go,n:gerund,2949,971974,2,36,3293,CHI,Adam,Target_Child,2949,37.2964537259492,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3837655,go,,go,v,2949,971982,1,36,3282,CHI,Adam,Target_Child,2949,32.033511981765535,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3837693,go,,go,v,2949,971979,4,36,3274,CHI,Adam,Target_Child,2949,28.099139612723054,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3837698,go,,go,v,2949,971988,2,36,3288,CHI,Adam,Target_Child,2949,34.986344688802646,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3837703,going,,go,n:gerund,2949,971989,2,36,3290,CHI,Adam,Target_Child,2949,35.920655454937474,Adam,male,question,3,Eng-NA,,,PRESP,2,eng,Brown,
3837711,go,,go,v,2949,971999,1,36,3282,CHI,Adam,Target_Child,2949,32.033511981765535,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3837776,go,,go,v,2949,971996,5,36,3295,CHI,Adam,Target_Child,2949,38.29647426025175,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3837952,going,,go,part,2949,972066,2,36,3289,CHI,Adam,Target_Child,2949,35.42783219367954,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3838035,going,,go,n:gerund,2949,972086,2,36,3290,CHI,Adam,Target_Child,2949,35.920655454937474,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3838133,going,,go,part,2949,972117,2,36,3289,CHI,Adam,Target_Child,2949,35.42783219367954,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3838261,going,,go,n:gerund,2949,972152,2,36,3290,CHI,Adam,Target_Child,2949,35.920655454937474,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3838305,going,,go,n:gerund,2949,972166,2,36,3292,CHI,Adam,Target_Child,2949,36.822111336988435,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3838322,go,,go,v,2949,972159,4,36,3289,CHI,Adam,Target_Child,2949,35.42783219367954,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3838516,go,,go,v,2949,972233,2,36,3272,CHI,Adam,Target_Child,2949,27.131973962504365,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3838575,go,,go,v,2949,972263,1,36,3272,CHI,Adam,Target_Child,2949,27.131973962504365,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3838623,go,,go,v,2949,972277,1,36,3273,CHI,Adam,Target_Child,2949,27.591942339678432,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3838788,go,,go,v,2949,972330,2,36,3285,CHI,Adam,Target_Child,2949,33.592065545493746,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3838872,going,,go,part,2949,972357,2,36,3279,CHI,Adam,Target_Child,2949,30.55914905850223,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3838902,go,,go,v,2949,972365,2,36,3272,CHI,Adam,Target_Child,2949,27.131973962504365,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3838952,go,,go,v,2949,972383,1,36,3272,CHI,Adam,Target_Child,2949,27.131973962504365,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3838963,going,,go,part,2949,972379,2,36,3288,CHI,Adam,Target_Child,2949,34.986344688802646,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3838991,go,,go,v,2949,972389,1,36,3277,CHI,Adam,Target_Child,2949,29.394854103780364,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3839108,goes,,go,v,2949,972426,2,36,3295,CHI,Adam,Target_Child,2949,38.29647426025175,Adam,male,declarative,3,Eng-NA,,,3S,2,eng,Brown,
3839228,go,,go,v,2949,972452,5,36,3295,CHI,Adam,Target_Child,2949,38.29647426025175,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3839281,go,,go,v,2949,972473,3,36,3274,CHI,Adam,Target_Child,2949,28.099139612723054,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3839358,go,,go,v,2949,972482,5,36,3295,CHI,Adam,Target_Child,2949,38.29647426025175,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3839470,go,,go,v,2949,972515,5,36,3295,CHI,Adam,Target_Child,2949,38.29647426025175,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3839472,going,,go,part,2949,972525,2,36,3280,CHI,Adam,Target_Child,2949,31.033491447462985,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3839572,go,,go,v,2949,972561,3,36,3284,CHI,Adam,Target_Child,2949,33.132097168319675,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3839685,go,,go,v,2949,972597,2,36,3279,CHI,Adam,Target_Child,2949,30.55914905850223,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3839697,going,,go,part,2949,972605,1,36,3280,CHI,Adam,Target_Child,2949,31.033491447462985,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3839743,go,,go,v,2949,972621,1,36,3279,CHI,Adam,Target_Child,2949,30.55914905850223,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3839984,go,,go,v,2949,972695,2,36,3283,CHI,Adam,Target_Child,2949,32.52633524302347,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3840072,go,,go,v,2949,972719,4,36,3293,CHI,Adam,Target_Child,2949,37.2964537259492,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3840198,go,,go,v,2949,972768,1,36,3273,CHI,Adam,Target_Child,2949,27.591942339678432,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3840433,go,,go,v,2949,972836,2,36,3284,CHI,Adam,Target_Child,2949,33.132097168319675,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3840581,go,,go,v,2949,972888,1,36,3275,CHI,Adam,Target_Child,2949,28.4933982217294,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3840668,going,,go,part,2949,972912,2,36,3288,CHI,Adam,Target_Child,2949,34.986344688802646,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3840713,go,,go,v,2949,972923,4,36,3293,CHI,Adam,Target_Child,2949,37.2964537259492,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3840866,go,,go,v,2949,972982,1,36,3278,CHI,Adam,Target_Child,2949,30.099180681328157,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3840930,go,,go,v,2949,972995,2,36,3279,CHI,Adam,Target_Child,2949,30.55914905850223,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3841102,going,,go,part,2949,973051,1,36,3280,CHI,Adam,Target_Child,2949,31.033491447462985,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3841117,going,,go,part,2949,973050,2,36,3283,CHI,Adam,Target_Child,2949,32.52633524302347,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3841128,go,,go,v,2949,973054,2,36,3279,CHI,Adam,Target_Child,2949,30.55914905850223,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3841164,goes,,go,v,2949,973057,3,36,3287,CHI,Adam,Target_Child,2949,34.526376311628574,Adam,male,declarative,3,Eng-NA,,,3S,2,eng,Brown,
3841215,going,,go,part,2949,973073,3,36,3283,CHI,Adam,Target_Child,2949,32.52633524302347,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3841248,go,,go,v,2949,973076,5,36,3293,CHI,Adam,Target_Child,2949,37.2964537259492,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3841304,going,,go,part,2949,973110,2,36,3294,CHI,Adam,Target_Child,2949,37.85498675537485,Adam,male,trail off,3,Eng-NA,,,PRESP,2,eng,Brown,
3841369,go,,go,v,2949,973132,2,36,3286,CHI,Adam,Target_Child,2949,34.0664079344545,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3841449,go,,go,v,2949,973158,2,36,3278,CHI,Adam,Target_Child,2949,30.099180681328157,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3841502,go,,go,v,2949,973169,2,36,3278,CHI,Adam,Target_Child,2949,30.099180681328157,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3841520,going,,go,part,2949,973170,4,36,3294,CHI,Adam,Target_Child,2949,37.85498675537485,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3841528,going,,go,part,2949,973176,2,36,3290,CHI,Adam,Target_Child,2949,35.920655454937474,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3841560,go,,go,v,2949,973192,2,36,3278,CHI,Adam,Target_Child,2949,30.099180681328157,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3841620,go,,go,v,2949,973208,2,36,3278,CHI,Adam,Target_Child,2949,30.099180681328157,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3841628,go,,go,v,2949,973193,6,36,3279,CHI,Adam,Target_Child,2949,30.55914905850223,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3841686,go,,go,v,2949,973237,2,36,3278,CHI,Adam,Target_Child,2949,30.099180681328157,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3841772,go,,go,v,2949,973261,2,36,3283,CHI,Adam,Target_Child,2949,32.52633524302347,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3841790,go,,go,v,2949,973266,2,36,3284,CHI,Adam,Target_Child,2949,33.132097168319675,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3841832,going,,go,part,2949,973270,4,36,3293,CHI,Adam,Target_Child,2949,37.2964537259492,Adam,male,question,3,Eng-NA,,,PRESP,2,eng,Brown,
3841858,going,,go,n:gerund,2949,973284,2,36,3291,CHI,Adam,Target_Child,2949,36.36214295981437,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3841956,going,,go,n:gerund,2949,973309,2,36,3291,CHI,Adam,Target_Child,2949,36.36214295981437,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3841989,go,,go,v,2949,973306,2,36,3278,CHI,Adam,Target_Child,2949,30.099180681328157,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3842062,go,,go,v,2949,973340,2,36,3274,CHI,Adam,Target_Child,2949,28.099139612723054,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3842070,going,,go,n:gerund,2949,973343,2,36,3291,CHI,Adam,Target_Child,2949,36.36214295981437,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3842247,go,,go,v,2949,973404,1,36,3283,CHI,Adam,Target_Child,2949,32.52633524302347,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3842329,going,,go,part,2949,973415,3,36,3283,CHI,Adam,Target_Child,2949,32.52633524302347,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3842419,going,,go,n:gerund,2949,973443,2,36,3292,CHI,Adam,Target_Child,2949,36.822111336988435,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3842493,going,,go,part,2949,973470,1,36,3283,CHI,Adam,Target_Child,2949,32.52633524302347,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3842503,go,,go,v,2949,973463,3,36,3273,CHI,Adam,Target_Child,2949,27.591942339678432,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3842507,going,,go,part,2949,973474,2,36,3293,CHI,Adam,Target_Child,2949,37.2964537259492,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3842559,go,,go,v,2949,973481,2,36,3273,CHI,Adam,Target_Child,2949,27.591942339678432,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3842582,go,,go,v,2949,973488,3,36,3295,CHI,Adam,Target_Child,2949,38.29647426025175,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3842629,go,,go,v,2949,973504,2,36,3273,CHI,Adam,Target_Child,2949,27.591942339678432,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3842920,go,,go,v,2949,973577,4,36,3279,CHI,Adam,Target_Child,2949,30.55914905850223,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3842983,go,,go,v,2949,973609,2,36,3279,CHI,Adam,Target_Child,2949,30.55914905850223,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3843024,goes,,go,v,2949,973622,1,36,3279,CHI,Adam,Target_Child,2949,30.55914905850223,Adam,male,declarative,3,Eng-NA,,,3S,2,eng,Brown,
3843057,go,,go,v,2949,973620,3,36,3276,CHI,Adam,Target_Child,2949,28.98622148298733,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3843144,go,,go,v,2949,973655,2,36,3283,CHI,Adam,Target_Child,2949,32.52633524302347,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3843394,go,,go,v,2949,973723,2,36,3279,CHI,Adam,Target_Child,2949,30.55914905850223,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3843451,goes,,go,v,2949,973744,2,36,3279,CHI,Adam,Target_Child,2949,30.55914905850223,Adam,male,question,3,Eng-NA,,,3S,2,eng,Brown,
3843480,go,,go,v,2949,973748,2,36,3284,CHI,Adam,Target_Child,2949,33.132097168319675,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3843499,go,,go,v,2949,973758,2,36,3279,CHI,Adam,Target_Child,2949,30.55914905850223,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3843704,go,,go,v,2949,973815,4,36,3295,CHI,Adam,Target_Child,2949,38.29647426025175,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3843744,go,,go,v,2949,973836,2,36,3279,CHI,Adam,Target_Child,2949,30.55914905850223,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3843796,go,,go,v,2949,973849,2,36,3279,CHI,Adam,Target_Child,2949,30.55914905850223,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3843851,go,,go,v,2949,973870,2,36,3279,CHI,Adam,Target_Child,2949,30.55914905850223,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3843897,go,,go,v,2949,973883,2,36,3279,CHI,Adam,Target_Child,2949,30.55914905850223,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3843953,go,,go,v,2949,973903,2,36,3279,CHI,Adam,Target_Child,2949,30.55914905850223,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3843996,go,,go,v,2949,973920,2,36,3279,CHI,Adam,Target_Child,2949,30.55914905850223,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3844002,go,,go,v,2949,973907,5,36,3273,CHI,Adam,Target_Child,2949,27.591942339678432,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3844020,going,,go,part,2949,973929,1,36,3283,CHI,Adam,Target_Child,2949,32.52633524302347,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3844073,go,,go,v,2949,973935,4,36,3295,CHI,Adam,Target_Child,2949,38.29647426025175,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3844083,go,,go,v,2949,973933,5,36,3279,CHI,Adam,Target_Child,2949,30.55914905850223,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3844126,going,,go,part,2949,973951,3,36,3291,CHI,Adam,Target_Child,2949,36.36214295981437,Adam,male,question,3,Eng-NA,,,PRESP,2,eng,Brown,
3844265,going,,go,part,2949,974002,2,36,3290,CHI,Adam,Target_Child,2949,35.920655454937474,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3844391,go,,go,v,2949,974034,4,36,3279,CHI,Adam,Target_Child,2949,30.55914905850223,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3844471,going,,go,n:gerund,2949,974068,2,36,3293,CHI,Adam,Target_Child,2949,37.2964537259492,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3844495,go,,go,v,2949,974083,1,36,3279,CHI,Adam,Target_Child,2949,30.55914905850223,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3844578,go,,go,v,2949,974102,1,36,3279,CHI,Adam,Target_Child,2949,30.55914905850223,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3844608,going,,go,part,2949,974107,2,36,3283,CHI,Adam,Target_Child,2949,32.52633524302347,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3844617,going,,go,n:gerund,2949,974110,2,36,3293,CHI,Adam,Target_Child,2949,37.2964537259492,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3844650,go,,go,v,2949,974124,1,36,3279,CHI,Adam,Target_Child,2949,30.55914905850223,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3844653,go,,go,v,2949,974125,1,36,3287,CHI,Adam,Target_Child,2949,34.526376311628574,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3844766,go,,go,v,2949,974160,2,36,3279,CHI,Adam,Target_Child,2949,30.55914905850223,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3844798,go,,go,v,2949,974173,2,36,3285,CHI,Adam,Target_Child,2949,33.592065545493746,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3844841,go,,go,v,2949,974163,6,36,3295,CHI,Adam,Target_Child,2949,38.29647426025175,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3844895,going,,go,n:gerund,2949,974203,2,36,3295,CHI,Adam,Target_Child,2949,38.29647426025175,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3845134,going,,go,part,2949,974276,1,36,3295,CHI,Adam,Target_Child,2949,38.29647426025175,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3845218,going,,go,n:gerund,2949,974294,2,36,3294,CHI,Adam,Target_Child,2949,37.85498675537485,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3845378,going,,go,part,2949,974329,2,36,3293,CHI,Adam,Target_Child,2949,37.2964537259492,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3845562,go,,go,v,2949,974381,2,36,3279,CHI,Adam,Target_Child,2949,30.55914905850223,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3845677,went,,go,v,2949,974424,2,36,3293,CHI,Adam,Target_Child,2949,37.2964537259492,Adam,male,declarative,3,Eng-NA,,,PAST,2,eng,Brown,
3845783,go,,go,v,2949,974444,4,36,3279,CHI,Adam,Target_Child,2949,30.55914905850223,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3845799,going,,go,part,2949,974457,2,36,3293,CHI,Adam,Target_Child,2949,37.2964537259492,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3845885,go,,go,v,2949,974487,1,36,3278,CHI,Adam,Target_Child,2949,30.099180681328157,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3846132,go,,go,v,2949,974556,2,36,3278,CHI,Adam,Target_Child,2949,30.099180681328157,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3846138,go,,go,v,2949,974560,2,36,3276,CHI,Adam,Target_Child,2949,28.98622148298733,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3846202,going,,go,n:gerund,2949,974572,2,36,3293,CHI,Adam,Target_Child,2949,37.2964537259492,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3846240,going,,go,n:gerund,2949,974588,2,36,3291,CHI,Adam,Target_Child,2949,36.36214295981437,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3846246,go,,go,v,2949,974582,3,36,3292,CHI,Adam,Target_Child,2949,36.822111336988435,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3846291,going,,go,part,2949,974578,7,36,3288,CHI,Adam,Target_Child,2949,34.986344688802646,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3846298,going,,go,part,2949,974604,2,36,3292,CHI,Adam,Target_Child,2949,36.822111336988435,Adam,male,question,3,Eng-NA,,,PRESP,2,eng,Brown,
3846304,go,,go,v,2949,974608,1,36,3279,CHI,Adam,Target_Child,2949,30.55914905850223,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3846341,going,,go,n:gerund,2949,974621,2,36,3291,CHI,Adam,Target_Child,2949,36.36214295981437,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
